"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept"
1615,"[seol] Antibiotics drug",41468223,"OMOP2666185","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43591017,"OMOP760611","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Dexagent Ophtal]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43645145,"OMOP760612","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Dexagent Ophtal] by Dr Gerhard Mann","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43645144,"OMOP760607","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Dexamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43825038,"OMOP760608","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Dexamytrex] by Dr Gerhard Mann","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467752,"OMOP2665714","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gent Ophtal] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43626972,"OMOP760610","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gent Ophtal] by Dr. Robert Winzer","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467751,"OMOP2665713","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gentamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467692,"OMOP2665654","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gentamytrex] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43770927,"OMOP760616","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gentamytrex] Box of 3","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43788788,"OMOP760617","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gentamytrex] Box of 3 by Dr Gerhard Mann","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43825040,"OMOP760615","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gentamytrex] by Dr Gerhard Mann","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43861269,"OMOP760606","3000 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment Box of 3","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43752911,"OMOP760591","3000 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467749,"OMOP2665711","3000 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment [Kanamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467843,"OMOP2665805","3000 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment [Kanamytrex] Box of 1 by Alcon","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44204487,"OMOP3081210","3000 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment [Kanamytrex] Box of 1 by Novartis","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467994,"OMOP2665956","3000 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment [Kanamytrex] Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43645143,"OMOP760594","3000 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment [Kanamytrex] by Alcon","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467860,"OMOP2665822","3000 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468272,"OMOP2666234","3000 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43788786,"OMOP760592","3000 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment by Alcon","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41467808,"OMOP2665770","3000 MG Oxytetracycline 0.00333 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468332,"OMOP2666294","3000 MG Oxytetracycline 0.00333 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468270,"OMOP2666232","3000 MG Oxytetracycline 0.01 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468037,"OMOP2665999","3000 MG Oxytetracycline 0.01 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41491809,"OMOP2689771","30000 MG Azidamfenicol 0.01 MG/MG / Clotrimazole 0.01 MG/MG Topical Cream","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41490177,"OMOP2688139","30000 MG Azidamfenicol 0.01 MG/MG / Clotrimazole 0.01 MG/MG Topical Cream [Baycuten Sd]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41491134,"OMOP2689096","30000 MG Azidamfenicol 0.01 MG/MG / Clotrimazole 0.01 MG/MG Topical Cream [Baycuten Sd] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41491756,"OMOP2689718","30000 MG Azidamfenicol 0.01 MG/MG / Clotrimazole 0.01 MG/MG Topical Cream [Baycuten Sd] Box of 1 by Bayer","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41491133,"OMOP2689095","30000 MG Azidamfenicol 0.01 MG/MG / Clotrimazole 0.01 MG/MG Topical Cream [Baycuten Sd] Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41491064,"OMOP2689026","30000 MG Azidamfenicol 0.01 MG/MG / Clotrimazole 0.01 MG/MG Topical Cream Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41490454,"OMOP2688416","30000 MG Azidamfenicol 0.01 MG/MG / Clotrimazole 0.01 MG/MG Topical Cream Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41520014,"OMOP2717976","300000 MG Azidamfenicol 0.01 MG/MG / Clotrimazole 0.01 MG/MG Topical Cream","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41520064,"OMOP2718026","300000 MG Azidamfenicol 0.01 MG/MG / Clotrimazole 0.01 MG/MG Topical Cream [Baycuten Sd]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41519936,"OMOP2717898","300000 MG Azidamfenicol 0.01 MG/MG / Clotrimazole 0.01 MG/MG Topical Cream [Baycuten Sd] Box of 5","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41519992,"OMOP2717954","300000 MG Azidamfenicol 0.01 MG/MG / Clotrimazole 0.01 MG/MG Topical Cream Box of 5","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469258,"OMOP2667220","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmi]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469320,"OMOP2667282","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmi] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468608,"OMOP2666570","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmi] Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468682,"OMOP2666644","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Aca Mueller","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469102,"OMOP2667064","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Alcon","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469164,"OMOP2667126","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Axicorp","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468862,"OMOP2666824","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Boehringer Ingelheim","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468921,"OMOP2666883","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Emra-Med","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469031,"OMOP2666993","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Eurim-Pharm","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469030,"OMOP2666992","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Kohlpharma","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468628,"OMOP2666590","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 1 by Leo","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468713,"OMOP2666675","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469029,"OMOP2666991","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel [Fucithalmic] Box of 10 by Boehringer Ingelheim","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469301,"OMOP2667263","3030 MG Fusidate 0.009 MG/MG Ophthalmic Gel Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468704,"OMOP2666666","3030 MG Gentamicin 0.001 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468792,"OMOP2666754","3030 MG Gentamicin 0.001 MG/MG Ophthalmic Ointment [Gent Ophtal]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469154,"OMOP2667116","3030 MG Gentamicin 0.001 MG/MG Ophthalmic Ointment [Gent Ophtal] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469041,"OMOP2667003","3030 MG Gentamicin 0.001 MG/MG Ophthalmic Ointment [Gent Ophtal] Box of 1 by Winzer","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469064,"OMOP2667026","3030 MG Gentamicin 0.001 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468548,"OMOP2666510","3030 MG Gentamicin 0.00167 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469153,"OMOP2667115","3030 MG Gentamicin 0.00167 MG/MG Ophthalmic Ointment [Gentamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468619,"OMOP2666581","3030 MG Gentamicin 0.00167 MG/MG Ophthalmic Ointment [Gentamytrex] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469291,"OMOP2667253","3030 MG Gentamicin 0.00167 MG/MG Ophthalmic Ointment [Gentamytrex] Box of 1 by Thomas-Mann-Apotheke Thomas Mann","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468547,"OMOP2666509","3030 MG Gentamicin 0.00167 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468649,"OMOP2666611","3030 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468607,"OMOP2666569","3030 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Duragentam]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469138,"OMOP2667100","3030 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Duragentam] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469257,"OMOP2667219","3030 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gent Ophtal]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468606,"OMOP2666568","3030 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gent Ophtal] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469319,"OMOP2667281","3030 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gentamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468664,"OMOP2666626","3030 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment [Gentamytrex] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469057,"OMOP2667019","3030 MG Gentamicin 0.005 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469297,"OMOP2667259","3030 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468711,"OMOP2666673","3030 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment [Kanamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468947,"OMOP2666909","3030 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment [Kanamytrex] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468969,"OMOP2666931","3030 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment [Kanamytrex] Box of 1 by Alcon","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44204625,"OMOP3081348","3030 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment [Kanamytrex] Box of 1 by Novartis","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469204,"OMOP2667166","3030 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment [Kanamytrex] Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469296,"OMOP2667258","3030 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469183,"OMOP2667145","3030 MG Kanamycin 0.0062 MG/MG Ophthalmic Ointment Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468762,"OMOP2666724","3030 MG Oxytetracycline 0.00333 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468546,"OMOP2666508","3030 MG Oxytetracycline 0.00333 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468871,"OMOP2666833","3030 MG Oxytetracycline 0.00333 MG/MG Ophthalmic Ointment Box of 1 by Jenapharm","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469294,"OMOP2667256","3030 MG Oxytetracycline 0.01 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41468699,"OMOP2666661","3030 MG Oxytetracycline 0.01 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469611,"OMOP2667573","3500 MG Chlortetracycline 0.01 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469563,"OMOP2667525","3500 MG Chlortetracycline 0.01 MG/MG Ophthalmic Ointment [Aureomycin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469622,"OMOP2667584","3500 MG Chlortetracycline 0.01 MG/MG Ophthalmic Ointment [Aureomycin] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469583,"OMOP2667545","3500 MG Chlortetracycline 0.01 MG/MG Ophthalmic Ointment [Aureomycin] Box of 1 by Pfizer","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469538,"OMOP2667500","3500 MG Chlortetracycline 0.01 MG/MG Ophthalmic Ointment [Aureomycin] Box of 60","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469630,"OMOP2667592","3500 MG Chlortetracycline 0.01 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469570,"OMOP2667532","3500 MG Chlortetracycline 0.01 MG/MG Ophthalmic Ointment Box of 60","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469587,"OMOP2667549","3500 MG Chlortetracycline 0.03 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469571,"OMOP2667533","3500 MG Chlortetracycline 0.03 MG/MG Ophthalmic Ointment [Aureomycin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469581,"OMOP2667543","3500 MG Chlortetracycline 0.03 MG/MG Ophthalmic Ointment [Aureomycin] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469519,"OMOP2667481","3500 MG Chlortetracycline 0.03 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43668878,"OMOP762676","3500 MG Neomycin 3.51 UNT/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43794475,"OMOP762677","3500 MG Neomycin 3.51 UNT/MG Ophthalmic Ointment [Isopto-Max]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43848673,"OMOP762678","3500 MG Neomycin 3.51 UNT/MG Ophthalmic Ointment [Isopto-Max] by Alcon","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43758549,"OMOP762802","3500 MG Polymyxin B 6 UNT/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43722550,"OMOP762803","3500 MG Polymyxin B 6 UNT/MG Ophthalmic Ointment [Isopto-Max]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43704729,"OMOP762804","3500 MG Polymyxin B 6 UNT/MG Ophthalmic Ointment [Isopto-Max] by Alcon","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469588,"OMOP2667550","3500 MG Tobramycin 0.000857 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469599,"OMOP2667561","3500 MG Tobramycin 0.000857 MG/MG Ophthalmic Ointment [Tobramaxin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469557,"OMOP2667519","3500 MG Tobramycin 0.000857 MG/MG Ophthalmic Ointment [Tobramaxin] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469625,"OMOP2667587","3500 MG Tobramycin 0.000857 MG/MG Ophthalmic Ointment [Tobramaxin] Box of 1 by Alcon","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",44204701,"OMOP3081424","3500 MG Tobramycin 0.000857 MG/MG Ophthalmic Ointment [Tobramaxin] Box of 1 by Novartis","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469631,"OMOP2667593","3500 MG Tobramycin 0.000857 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43265164,"OMOP562136","3500 MG Tobramycin 0.003 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42918047,"OMOP4644936","3500 MG Tobramycin 0.003 MG/MG Ophthalmic Ointment [OCURACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469537,"OMOP2667499","3500 MG Tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobramaxin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469632,"OMOP2667594","3500 MG Tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobramaxin] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43722551,"OMOP762810","3500 MG Tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobramaxin] by Alcon","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43281554,"OMOP562137","3500 MG Tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",42918048,"OMOP4644937","3500 MG Tobramycin 0.003 MG/MG Ophthalmic Ointment [TORAVIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469584,"OMOP2667546","3500 MG Tobramycin 0.003 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43275308,"OMOP562152","4000 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Chlorsig]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469770,"OMOP2667732","4000 MG Oxytetracycline 0.0025 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469862,"OMOP2667824","4000 MG Oxytetracycline 0.0025 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41470086,"OMOP2668048","4000 MG Oxytetracycline 0.0025 MG/MG Ophthalmic Ointment Box of 1 by Jenapharm","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469768,"OMOP2667730","4000 MG Oxytetracycline 0.01 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41469927,"OMOP2667889","4000 MG Oxytetracycline 0.01 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41494797,"OMOP2692759","40000 MG Dihydrostreptomycin 0.0125 MG/MG / Hesperidin 0.02 MG/MG / Penicillin G 0.0012 MG/MG Topical Powder","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41493663,"OMOP2691625","40000 MG Dihydrostreptomycin 0.0125 MG/MG / Hesperidin 0.02 MG/MG / Penicillin G 0.0012 MG/MG Topical Powder [Pasimyxin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41493843,"OMOP2691805","40000 MG Dihydrostreptomycin 0.0125 MG/MG / Hesperidin 0.02 MG/MG / Penicillin G 0.0012 MG/MG Topical Powder [Pasimyxin] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41494890,"OMOP2692852","40000 MG Dihydrostreptomycin 0.0125 MG/MG / Hesperidin 0.02 MG/MG / Penicillin G 0.0012 MG/MG Topical Powder Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43520968,"OMOP2808083","4010 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Chlorsig]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41470141,"OMOP2668103","4010 MG Oxytetracycline 0.00249 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41470337,"OMOP2668299","4010 MG Oxytetracycline 0.00249 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41470457,"OMOP2668419","4010 MG Oxytetracycline 0.00249 MG/MG Ophthalmic Ointment Box of 1 by Jenapharm","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41470415,"OMOP2668377","4010 MG Oxytetracycline 0.01 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41470465,"OMOP2668427","4010 MG Oxytetracycline 0.01 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",43520970,"OMOP2808085","4030 MG Chloramphenicol 0.01 MG/MG Ophthalmic Ointment [Chlorsig]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41470683,"OMOP2668645","4030 MG Oxytetracycline 0.00251 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41470533,"OMOP2668495","4030 MG Oxytetracycline 0.00251 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41470778,"OMOP2668740","4030 MG Oxytetracycline 0.00251 MG/MG Ophthalmic Ointment Box of 1 by Jenapharm","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41470652,"OMOP2668614","4030 MG Oxytetracycline 0.01 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
